"2017-08-14 19:39:09",300.36
"2017-08-14 19:44:08",301.07
"2017-08-14 19:49:08",301.08
"2017-08-14 19:54:10",301.64
"2017-08-14 19:59:08",301.5
"2017-08-14 20:04:09",301.41
"2017-08-14 20:09:08",301.22
"2017-08-14 20:14:12",301.15
"2017-08-14 20:19:08",301.33
"2017-08-14 20:24:09",300.95
"2017-08-14 20:29:08",300.95
"2017-08-14 20:34:10",300.41
"2017-08-14 20:39:08",299.97
"2017-08-14 20:44:08",299.77
"2017-08-14 20:49:20",300.3
"2017-08-14 20:54:08",300.25
"2017-08-14 20:59:08",300.5
"2017-08-14 21:04:10",300.58
"2017-08-14 21:09:20",300.2
"2017-08-14 21:14:23",299.69
"2017-08-14 21:19:09",299.5
"2017-08-14 21:24:09",299.37
"2017-08-14 21:29:09",299.4
"2017-08-14 21:34:08",299.49
"2017-08-14 21:39:08",299.56
"2017-08-14 21:44:08",299.66
"2017-08-14 21:49:08",299.32
"2017-08-14 21:54:08",299.28
"2017-08-14 21:59:08",299.79
"2017-08-14 22:04:18",299.27
"2017-08-14 22:09:07",299.35
"2017-08-14 22:14:08",299.22
"2017-08-14 22:19:08",299.31
"2017-08-14 22:24:08",298.84
"2017-08-14 22:29:08",299.1
"2017-08-14 22:34:09",298.88
"2017-08-14 22:39:08",298.99
"2017-08-14 22:44:08",299.04
"2017-08-14 22:49:10",299.3
"2017-08-14 22:54:12",299.34
"2017-08-14 22:59:10",299.6
"2017-08-14 23:04:09",300.14
"2017-08-14 23:09:08",299.92
"2017-08-14 23:14:10",300.29
"2017-08-14 23:19:09",300.7
"2017-08-14 23:24:16",300.75
"2017-08-14 23:29:08",300.44
"2017-08-14 23:34:07",300.32
"2017-08-14 23:39:08",300.44
"2017-08-14 23:44:08",300.59
"2017-08-14 23:49:08",300.4
"2017-08-14 23:54:08",300.16
"2017-08-14 23:59:08",300.1
